Switch;ID_Object;Nbr;IP;ID_Ring;ID_Equipment;Serial;MAC;ID_VLAN;ID_SFP ‰Îˇ 25 ÔÓÚ‡;ID_SFP ‰Îˇ 26 ÔÓÚ‡;InService;ID_TipPort ‰Îˇ 25 ÔÓÚ‡;ID_TipPort ‰Îˇ 26 ÔÓÚ‡;Switch ‰Îˇ LLDP 25 ÔÓÚ‡;Switch ‰Îˇ LLDP 26 ÔÓÚ‡;Proverka_NameSwitch;Data_oprosa_LLDP;Nomer_v_kolce;Port_na_DS;Port_DS_des
MDU_ZAP00076_1024_2;MDU_ZAP00076_1024;2;10.201.76.62;102;Huawei Quidway S2326;2102351366DME7006536;04f9-38cd-6308;6;;;»—“»Õ¿;C;F;MDU_ZAP00076_1024_1;MDU_ZAP00076_1025_1;MDU_ZAP00076_1024_2;06.02.2015;6;;
MDU_ZAP00076_1025_1;MDU_ZAP00076_1025;1;10.201.76.19;102;Alcatel 6224;J078C217;00:12:cf:83:0b:80;5;;;»—“»Õ¿;F;F;MDU_ZAP00076_1024_2;ds2-zap979;MDU_ZAP00076_1025_1;06.02.2015;7;g2;_12
MDU_ZAP00076_1031_1;MDU_ZAP00076_1031;1;10.201.76.20;103;Huawei Quidway S2326;2102351366DME7001946;04f9-38c9-7d6c;1;;;»—“»Õ¿;F;C;MDU_ZAP00076_1032_1;MDU_ZAP00076_1031_2;MDU_ZAP00076_1031_1;06.02.2015;2;;
MDU_ZAP00076_1032_1;MDU_ZAP00076_1032;1;10.201.76.21;103;Huawei Quidway S2326;2102351366DME7001577;04f9-38c9-4024;2;;;»—“»Õ¿;F;C;MDU_ZAP00076_1031_1;MDU_ZAP00076_1032_2;MDU_ZAP00076_1032_1;06.02.2015;3;;
MDU_ZAP00076_1032_2;MDU_ZAP00076_1032;2;10.201.76.64;103;Huawei Quidway S2326;2102351366DME6008250;04f9-38c7-03d7;9;;;»—“»Õ¿;C;F;MDU_ZAP00076_1032_1;MDU_ZAP00076_1033_1;MDU_ZAP00076_1032_2;06.02.2015;4;;
MDU_ZAP00076_1033_1;MDU_ZAP00076_1033;1;10.201.76.22;103;Huawei Quidway S2326;2102351366DME7001958;04f9-38c9-7d78;3;;;»—“»Õ¿;F;F;MDU_ZAP00076_1034_1;MDU_ZAP00076_1032_2;MDU_ZAP00076_1033_1;06.02.2015;5;;
MDU_ZAP00076_1034_1;MDU_ZAP00076_1034;1;10.201.76.23;103;Huawei Quidway S2326;2102351366DME7001918;04f9-38c9-7d50;4;;;»—“»Õ¿;F;F;MDU_ZAP00076_1033_1;MDU_ZAP00076_1035_1;MDU_ZAP00076_1034_1;06.02.2015;6;;
MDU_ZAP00076_1035_1;MDU_ZAP00076_1035;1;10.201.76.24;103;Huawei Quidway S2326;2102351366DME7002008;04f9-38c9-75c1;5;;;»—“»Õ¿;F;C;MDU_ZAP00076_1034_1;MDU_ZAP00076_1035_2;MDU_ZAP00076_1035_1;06.02.2015;7;;
MDU_ZAP00076_1035_2;MDU_ZAP00076_1035;2;10.201.76.25;103;Huawei Quidway S2326;21023513666TB3003453;781d-bae5-92a2;6;;;»—“»Õ¿;F;C;MDU_ZAP00076_1036_1;MDU_ZAP00076_1035_1;MDU_ZAP00076_1035_2;06.02.2015;8;;
MDU_ZAP00076_1036_1;MDU_ZAP00076_1036;1;10.201.76.26;103;Huawei Quidway S2326;2102351366DME7003027;04f9-38c9-da8e;7;;;»—“»Õ¿;F;F;ds2-zap979;MDU_ZAP00076_1035_2;MDU_ZAP00076_1036_1;06.02.2015;9;1;_13
MDU_ZAP00076_1041_1;MDU_ZAP00076_1041;1;10.201.76.27;104;Huawei Quidway S2326;21023513666TB1011949;781d-ba84-b340;1;;;»—“»Õ¿;F;C;ds1-zap979;MDU_ZAP00076_1041_2;MDU_ZAP00076_1041_1;06.02.2015;1;1;_14
MDU_ZAP00076_1041_2;MDU_ZAP00076_1041;2;10.201.76.33;104;Huawei Quidway S2326;21023513666TB1011977;781d-ba84-b180;7;;;»—“»Õ¿;F;C;MDU_ZAP00076_1042_1;MDU_ZAP00076_1041_1;MDU_ZAP00076_1041_2;06.02.2015;2;;
MDU_ZAP00076_1042_1;MDU_ZAP00076_1042;1;10.201.76.28;104;Huawei Quidway S2326;2102351366DME1004659;5439-df0e-5ca3;2;;;»—“»Õ¿;F;F;MDU_ZAP00076_1043_1;MDU_ZAP00076_1041_2;MDU_ZAP00076_1042_1;06.02.2015;3;;
MDU_ZAP00076_1043_1;MDU_ZAP00076_1043;1;10.201.76.29;104;Huawei Quidway S2326;21023513666TB9005654;5489-98a5-b354;3;;;»—“»Õ¿;F;F;MDU_ZAP00076_1042_1;MDU_ZAP00076_1044_1;MDU_ZAP00076_1043_1;06.02.2015;4;;
MDU_ZAP00076_1044_1;MDU_ZAP00076_1044;1;10.201.76.30;104;Huawei Quidway S2326;21023513666TB9005623;5489-98a5-b335;4;;;»—“»Õ¿;F;F;MDU_ZAP00076_1045_2;MDU_ZAP00076_1043_1;MDU_ZAP00076_1044_1;06.02.2015;5;;
MDU_ZAP00076_1045_1;MDU_ZAP00076_1045;1;10.201.76.31;104;Huawei Quidway S2326;21023513666TB1031225;781d-bab4-fee1;5;;;»—“»Õ¿;F;C;ds2-zap979;MDU_ZAP00076_1045_2;MDU_ZAP00076_1045_1;06.02.2015;7;1;_14
MDU_ZAP00076_1045_2;MDU_ZAP00076_1045;2;10.201.76.32;104;Huawei Quidway S2326;21023513666TB1032054;781d-baad-9782;6;;;»—“»Õ¿;C;F;MDU_ZAP00076_1045_1;MDU_ZAP00076_1044_1;MDU_ZAP00076_1045_2;06.02.2015;6;;
MDU_ZAP00076_1051_1;MDU_ZAP00076_1051;1;10.201.76.34;105;D-Link DES-3200-26;PVHQ1A9008307;F0-7D-68-32-84-60;1;;;»—“»Õ¿;F;F;MDU_ZAP00076_1052_1;ds1-zap979;MDU_ZAP00076_1051_1;06.02.2015;1;26;_15
MDU_ZAP00076_1052_1;MDU_ZAP00076_1052;1;10.201.76.35;105;Alcatel 6224;J098A819;00:12:cf:86:ba:00;2;;;»—“»Õ¿;F;F;MDU_ZAP00076_1051_1;MDU_ZAP00076_1053_1;MDU_ZAP00076_1052_1;06.02.2015;2;;
MDU_ZAP00076_1053_1;MDU_ZAP00076_1053;1;10.201.76.36;105;Huawei Quidway S2326;21023513666TCB008856;1047-8010-1173;3;;;»—“»Õ¿;F;F;MDU_ZAP00076_1054_1;MDU_ZAP00076_1052_1;MDU_ZAP00076_1053_1;06.02.2015;3;;
MDU_ZAP00076_1054_1;MDU_ZAP00076_1054;1;10.201.76.37;105;Alcatel 6224;J088A124;00:12:cf:83:c0:e0;5;;;»—“»Õ¿;F;F;MDU_ZAP00076_1053_1;MDU_ZAP00076_1054_2;MDU_ZAP00076_1054_1;06.02.2015;4;;
MDU_ZAP00076_1054_2;MDU_ZAP00076_1054;2;10.201.76.51;105;Huawei Quidway S2326;21023513666TB8005830;80fb-06d0-206d;4;;;»—“»Õ¿;F;F;ds2-zap979;MDU_ZAP00076_1054_1;MDU_ZAP00076_1054_2;06.02.2015;5;1;_15
MDU_ZAP00076_2001_1;MDU_ZAP00076_2001;1;10.201.76.42;200;Alcatel 6224;J078B790;00:12:cf:82:da:20;5;;;»—“»Õ¿;C;F;MDU_ZAP00076_2001_2;MDU_ZAP00076_2002_2;MDU_ZAP00076_2001_1;06.02.2015;2;;
MDU_ZAP00076_2001_2;MDU_ZAP00076_2001;2;10.201.76.41;200;Huawei Quidway S2326;2102351366DME1005299;4846-fbf5-66c0;4;;;»—“»Õ¿;F;C;ds1-zap979;MDU_ZAP00076_2001_1;MDU_ZAP00076_2001_2;06.02.2015;1;1;_20
MDU_ZAP00076_2002_1;MDU_ZAP00076_2002;1;10.201.76.43;200;D-Link DES-3200-26;PVHQ1A7011469;1C-BD-B9-EB-2F-60;6;;;»—“»Õ¿;C;F;MDU_ZAP00076_2002_2;MDU_ZAP00076_2003_1;MDU_ZAP00076_2002_1;06.02.2015;4;;
MDU_ZAP00076_2002_2;MDU_ZAP00076_2002;2;10.201.76.59;200;Huawei Quidway S2326;21023513666TB1031234;781d-bab4-feea;7;;;»—“»Õ¿;F;C;MDU_ZAP00076_2001_1;MDU_ZAP00076_2002_1;MDU_ZAP00076_2002_2;06.02.2015;3;;
MDU_ZAP00076_2003_1;MDU_ZAP00076_2003;1;10.201.76.38;200;Alcatel 6224;J078B669;00:12:cf:82:a5:c0;1;;;»—“»Õ¿;F;F;MDU_ZAP00076_2002_1;MDU_ZAP00076_2004_1;MDU_ZAP00076_2003_1;06.02.2015;5;;
MDU_ZAP00076_2004_1;MDU_ZAP00076_2004;1;10.201.76.39;200;Alcatel 6224;J088A541;00:12:cf:83:8e:e0;2;;;»—“»Õ¿;F;C;MDU_ZAP00076_2003_1;MDU_ZAP00076_2004_2;MDU_ZAP00076_2004_1;06.02.2015;6;;
MDU_ZAP00076_2004_2;MDU_ZAP00076_2004;2;10.201.76.40;200;D-Link DES-3028;P1CV2A4008505;1C-AF-F7-75-FD-03;3;;;»—“»Õ¿;C;F;MDU_ZAP00076_2004_1;ds2-zap979;MDU_ZAP00076_2004_2;06.02.2015;7;26;_20
MDU_ZAP00076_2011_1;MDU_ZAP00076_2011;1;10.201.76.44;201;Alcatel 6224;J088A383;00:12:cf:83:9c:a0;1;;;»—“»Õ¿;F;F;MDU_ZAP00076_2012_1;MDU_ZAP00076_2011_2;MDU_ZAP00076_2011_1;06.02.2015;2;;
MDU_ZAP00076_2011_2;MDU_ZAP00076_2011;2;10.201.76.55;201;Huawei Quidway S2326;21023513666TC4005484;e024-7f1a-a4fa;6;;;»—“»Õ¿;F;F;ds2-zap979;MDU_ZAP00076_2011_1;MDU_ZAP00076_2011_2;06.02.2015;1;1;_21
MDU_ZAP00076_2012_1;MDU_ZAP00076_2012;1;10.201.76.45;201;Alcatel 6224;H2687978;00:12:cf:5a:21:e0;2;;;»—“»Õ¿;F;F;MDU_ZAP00076_2013_2;MDU_ZAP00076_2011_1;MDU_ZAP00076_2012_1;06.02.2015;3;;
MDU_ZAP00076_2013_1;MDU_ZAP00076_2013;1;10.201.76.46;201;Alcatel 6224;J088A008;00:12:cf:83:ca:e0;3;;;»—“»Õ¿;F;C;MDU_ZAP00076_2014_2;MDU_ZAP00076_2013_2;MDU_ZAP00076_2013_1;06.02.2015;5;;
MDU_ZAP00076_2013_2;MDU_ZAP00076_2013;2;10.201.76.58;201;Alcatel 6224;J088A656;00:12:cf:83:f1:e0;7;;;»—“»Õ¿;C;F;MDU_ZAP00076_2013_1;MDU_ZAP00076_2012_1;MDU_ZAP00076_2013_2;06.02.2015;4;;
MDU_ZAP00076_2014_1;MDU_ZAP00076_2014;1;10.201.76.47;201;Huawei Quidway S2326;2102351366DME7008447;04f9-38ce-0e18;4;;;»—“»Õ¿;C;F;MDU_ZAP00076_2014_2;ds1-zap979;MDU_ZAP00076_2014_1;06.02.2015;7;2;_21
MDU_ZAP00076_2014_2;MDU_ZAP00076_2014;2;10.201.76.54;201;Huawei Quidway S2326;21023513666TB7013689;80fb-066c-710f;5;;;»—“»Õ¿;F;C;MDU_ZAP00076_2013_1;MDU_ZAP00076_2014_1;MDU_ZAP00076_2014_2;06.02.2015;6;;
MDU_ZAP00076_2021_1;MDU_ZAP00076_2021;1;10.201.76.48;202;Huawei Quidway S2326;21023513666TB8002619;80fb-06cc-16e9;1;;;»—“»Õ¿;F;F;ds2-zap979;MDU_ZAP00076_2022_2;MDU_ZAP00076_2021_1;06.02.2015;1;1;_22
MDU_ZAP00076_2022_1;MDU_ZAP00076_2022;1;10.201.76.49;202;D-Link DES-3028;J078B697;00-22-B0-50-69-E8;2;;;»—“»Õ¿;C;F;MDU_ZAP00076_2022_2;MDU_ZAP00076_2023_1;MDU_ZAP00076_2022_1;06.02.2015;3;;
MDU_ZAP00076_2022_2;MDU_ZAP00076_2022;2;10.201.76.60;202;Huawei Quidway S2326;21023513666TCB009160;1047-8010-12a3;5;;;»—“»Õ¿;C;F;MDU_ZAP00076_2022_1;MDU_ZAP00076_2021_1;MDU_ZAP00076_2022_2;06.02.2015;2;;
MDU_ZAP00076_2023_1;MDU_ZAP00076_2023;1;10.201.76.50;202;Alcatel 6224;J078B619;00:12:cf:82:a0:e0;3;;;»—“»Õ¿;F;C;MDU_ZAP00076_2022_1;MDU_ZAP00076_2023_2;MDU_ZAP00076_2023_1;06.02.2015;4;;
MDU_ZAP00076_2023_2;MDU_ZAP00076_2023;2;10.201.76.52;202;Huawei Quidway S2326;2102351366DME7003020;04f9-38c9-da87;4;;;»—“»Õ¿;F;C;ds1-zap979;MDU_ZAP00076_2023_1;MDU_ZAP00076_2023_2;06.02.2015;5;1;_22
MDU_ZAP00077_1001_1;MDU_ZAP00077_1001;1;10.201.77.1;100;Alcatel 6224;J088C806;00:12:cf:84:e3:60;1;;;»—“»Õ¿;F;C;ds1-zap974;MDU_ZAP00077_1001_2;MDU_ZAP00077_1001_1;06.02.2015;1;g1;_10
MDU_ZAP00077_1001_2;MDU_ZAP00077_1001;2;10.201.77.65;100;Huawei Quidway S2326;2102351366DME7000759;04f9-38c8-49d3;7;;;»—“»Õ¿;C;F;MDU_ZAP00077_1001_1;MDU_ZAP00077_1002_1;MDU_ZAP00077_1001_2;06.02.2015;2;;
MDU_ZAP00077_1002_1;MDU_ZAP00077_1002;1;10.201.77.2;100;Alcatel 6224;J088C675;00:12:cf:84:d1:a0;2;;;»—“»Õ¿;F;C;MDU_ZAP00077_1001_2;MDU_ZAP00077_1002_2;MDU_ZAP00077_1002_1;06.02.2015;3;;
MDU_ZAP00077_1002_2;MDU_ZAP00077_1002;2;10.201.77.64;100;Huawei Quidway S2326;2102351366DME6008203;04f9-38c7-03a8;6;;;»—“»Õ¿;C;F;MDU_ZAP00077_1002_1;MDU_ZAP00077_1003_1;MDU_ZAP00077_1002_2;06.02.2015;4;;
MDU_ZAP00077_1003_1;MDU_ZAP00077_1003;1;10.201.77.3;100;Alcatel 6224;J098B021;00:12:cf:86:ee:a0;3;;;»—“»Õ¿;F;C;MDU_ZAP00077_1002_2;MDU_ZAP00077_1003_2;MDU_ZAP00077_1003_1;06.02.2015;5;;
MDU_ZAP00077_1003_2;MDU_ZAP00077_1003;2;10.201.77.66;100;Huawei Quidway S2326;2102351366DME7005489;04f9-38ca-cb86;8;;;»—“»Õ¿;C;F;MDU_ZAP00077_1003_1;MDU_ZAP00077_1004_1;MDU_ZAP00077_1003_2;06.02.2015;6;;
MDU_ZAP00077_1004_1;MDU_ZAP00077_1004;1;10.201.77.4;100;D-Link DES-3028;P1CV2A4008546;1C-AF-F7-75-FC-E4;4;;;»—“»Õ¿;C;F;MDU_ZAP00077_1004_2;MDU_ZAP00077_1003_2;MDU_ZAP00077_1004_1;06.02.2015;7;;
MDU_ZAP00077_1004_2;MDU_ZAP00077_1004;2;10.201.77.70;100;Huawei Quidway S2326;2102351366DME7008388;04f9-38ce-0e50;9;;;»—“»Õ¿;F;C;MDU_ZAP00077_1005_1;MDU_ZAP00077_1004_1;MDU_ZAP00077_1004_2;06.02.2015;8;;
MDU_ZAP00077_1005_1;MDU_ZAP00077_1005;1;10.201.77.5;100;Alcatel 6224;J088C500;00:12:cf:84:c0:20;5;;;»—“»Õ¿;F;F;MDU_ZAP00077_1004_2;ds2-zap974;MDU_ZAP00077_1005_1;06.02.2015;9;g2;_10
MDU_ZAP00077_1011_1;MDU_ZAP00077_1011;1;10.201.77.6;101;Huawei Quidway S2326;2102351366DME6007743;04f9-38c6-fbdb;1;;;»—“»Õ¿;F;F;ds1-zap974;MDU_ZAP00077_1012_1;MDU_ZAP00077_1011_1;06.02.2015;1;1;_11
MDU_ZAP00077_1012_1;MDU_ZAP00077_1012;1;10.201.77.7;101;Huawei Quidway S2326;21023513666TC3002115;4cb1-6c7d-842b;2;;;»—“»Õ¿;F;C;MDU_ZAP00077_1011_1;MDU_ZAP00077_1012_2;MDU_ZAP00077_1012_1;06.02.2015;2;;
MDU_ZAP00077_1012_2;MDU_ZAP00077_1012;2;10.201.77.61;101;Huawei Quidway S2326;21023513666TCB008869;1047-8010-1180;8;;;»—“»Õ¿;F;C;MDU_ZAP00077_1013_1;MDU_ZAP00077_1012_1;MDU_ZAP00077_1012_2;06.02.2015;3;;
MDU_ZAP00077_1013_1;MDU_ZAP00077_1013;1;10.201.77.8;101;Huawei Quidway S2326;2102351366DME6007713;04f9-38c6-fbbd;3;;;»—“»Õ¿;F;C;MDU_ZAP00077_1012_2;MDU_ZAP00077_1013_2;MDU_ZAP00077_1013_1;06.02.2015;4;;
MDU_ZAP00077_1013_2;MDU_ZAP00077_1013;2;10.201.77.63;101;Huawei Quidway S2326;2102351366DME6007370;04f9-38c5-8198;9;;;»—“»Õ¿;C;F;MDU_ZAP00077_1013_1;ds2-zap974;MDU_ZAP00077_1013_2;06.02.2015;5;2;_11
MDU_ZAP00077_1051_1;MDU_ZAP00077_1051;1;10.201.77.9;105;Huawei Quidway S2326;2102351366DME6007679;04f9-38c6-fb9c;4;;;»—“»Õ¿;F;C;ds1-zap974;MDU_ZAP00077_1014_2;MDU_ZAP00077_1014_1;06.02.2015;1;1;_15
MDU_ZAP00077_1051_2;MDU_ZAP00077_1051;2;10.201.77.59;105;Huawei Quidway S2326;21023513666TCB007879;1047-800e-e6e9;7;;;»—“»Õ¿;C;F;MDU_ZAP00077_1014_1;MDU_ZAP00077_1015_1;MDU_ZAP00077_1014_2;06.02.2015;2;;
MDU_ZAP00077_1052_1;MDU_ZAP00077_1052;1;10.201.77.10;105;Huawei Quidway S2326;2102351366DME6007896;04f9-38c6-fc71;5;;;»—“»Õ¿;F;C;MDU_ZAP00077_1014_2;MDU_ZAP00077_1015_2;MDU_ZAP00077_1015_1;06.02.2015;3;;_11
MDU_ZAP00077_1052_2;MDU_ZAP00077_1052;2;10.201.77.58;105;Huawei Quidway S2326;21023513666TC3000262;4cb1-6c7d-8d64;6;;;»—“»Õ¿;C;F;MDU_ZAP00077_1015_1;ds2-zap974;MDU_ZAP00077_1015_2;06.02.2015;4;2;_15
MDU_ZAP00077_1021_1;MDU_ZAP00077_1021;1;10.201.77.11;102;Huawei Quidway S2326;21023513666TB7006722;80fb-0665-cc3c;4;;;»—“»Õ¿;C;F;MDU_ZAP00077_1021_2;MDU_ZAP00077_1022_1;MDU_ZAP00077_1021_1;06.02.2015;2;;_12
MDU_ZAP00077_1021_2;MDU_ZAP00077_1021;2;10.201.77.60;102;Huawei Quidway S2326;21023513666TCB009376;1047-8010-137b;1;;;»—“»Õ¿;F;C;ds1-zap974;MDU_ZAP00077_1021_1;MDU_ZAP00077_1021_2;06.02.2015;1;1;_12
MDU_ZAP00077_1022_1;MDU_ZAP00077_1022;1;10.201.77.12;102;Huawei Quidway S2326;21023513666TB7016522;80fb-066e-7470;2;;;»—“»Õ¿;C;F;MDU_ZAP00077_1022_2;MDU_ZAP00077_1021_1;MDU_ZAP00077_1022_1;06.02.2015;3;;
MDU_ZAP00077_1022_2;MDU_ZAP00077_1022;2;10.201.77.18;102;D-Link DES-3028;P1CV2A4008511;1C-AF-F7-75-FD-05;8;;;»—“»Õ¿;F;C;MDU_ZAP00077_1023_1;MDU_ZAP00077_1022_1;MDU_ZAP00077_1022_2;06.02.2015;4;;
MDU_ZAP00077_1023_1;MDU_ZAP00077_1023;1;10.201.77.13;102;Huawei Quidway S2326;21023513666TB7016089;80fb-066e-73b2;3;;;»—“»Õ¿;F;F;MDU_ZAP00077_1022_2;ds2-zap974;MDU_ZAP00077_1023_1;06.02.2015;5;2;_12
MDU_ZAP00077_1061_1;MDU_ZAP00077_1061;1;10.201.77.14;106;Huawei Quidway S2326;21023513666TD2002252;dcd2-fc67-5ee2;4;;;»—“»Õ¿;F;C;ds1-zap974;MDU_ZAP00077_1024_2;MDU_ZAP00077_1024_1;06.02.2015;1;1;_16
MDU_ZAP00077_1061_2;MDU_ZAP00077_1061;2;10.201.77.17;106;D-Link DES-3028;;00-22-B0-50-69-E6;7;;;»—“»Õ¿;F;C;MDU_ZAP00077_1025_1;MDU_ZAP00077_1024_1;MDU_ZAP00077_1024_2;06.02.2015;2;;
MDU_ZAP00077_1062_1;MDU_ZAP00077_1062;1;10.201.77.15;106;Huawei Quidway S2326;21023513666TB1025701;781d-baad-9383;5;;;»—“»Õ¿;F;C;MDU_ZAP00077_1024_2;MDU_ZAP00077_1025_2;MDU_ZAP00077_1025_1;06.02.2015;3;;
MDU_ZAP00077_1062_2;MDU_ZAP00077_1062;2;10.201.77.20;106;D-Link DES-3200-26;PVHQ1A9008275;F0-7D-68-32-85-20;10;;;»—“»Õ¿;F;C;MDU_ZAP00077_1026_1;MDU_ZAP00077_1025_1;MDU_ZAP00077_1025_2;06.02.2015;4;;
MDU_ZAP00077_1063_1;MDU_ZAP00077_1063;1;10.201.77.16;106;Huawei Quidway S2326;21023513666TB7006702;80fb-0665-cc28;6;;;»—“»Õ¿;F;C;MDU_ZAP00077_1025_2;MDU_ZAP00077_1026_2;MDU_ZAP00077_1026_1;06.02.2015;5;;_12
MDU_ZAP00077_1063_2;MDU_ZAP00077_1063;2;10.201.77.19;106;Huawei Quidway S2326;21023513666TB1032031;781d-bab5-01f4;9;;;»—“»Õ¿;F;C;ds2-zap974;MDU_ZAP00077_1026_1;MDU_ZAP00077_1026_2;06.02.2015;6;1;_16
MDU_ZAP00077_1031_1;MDU_ZAP00077_1031;1;10.201.77.21;103;Huawei Quidway S2326;21023513666TB7009251;80fb-0665-ccbd;1;;;»—“»Õ¿;F;C;MDU_ZAP00077_1032_2;MDU_ZAP00077_1031_2;MDU_ZAP00077_1031_1;06.02.2015;2;;
MDU_ZAP00077_1031_2;MDU_ZAP00077_1031;2;10.201.77.29;103;D-Link DES-3028;;00-22-B0-50-69-C4;7;;;»—“»Õ¿;F;C;ds1-zap974;MDU_ZAP00077_1031_1;MDU_ZAP00077_1031_2;06.02.2015;1;25;_13
MDU_ZAP00077_1032_1;MDU_ZAP00077_1032;1;10.201.77.22;103;Huawei Quidway S2326;21023513666TB6003424;0819-a6e0-58af;2;;;»—“»Õ¿;F;C;MDU_ZAP00077_1033_2;MDU_ZAP00077_1032_3;MDU_ZAP00077_1032_1;06.02.2015;5;;
MDU_ZAP00077_1032_2;MDU_ZAP00077_1032;2;10.201.77.28;103;Huawei Quidway S2326;21023513666TB7012421;80fb-0669-757f;8;;;»—“»Õ¿;C;F;MDU_ZAP00077_1032_3;MDU_ZAP00077_1031_1;MDU_ZAP00077_1032_2;06.02.2015;3;;
MDU_ZAP00077_1032_3;MDU_ZAP00077_1032;3;10.201.77.69;103;Huawei Quidway S2326;2102351366DME7010869;04f9-38d0-251c;11;;;»—“»Õ¿;C;C;MDU_ZAP00077_1032_1;MDU_ZAP00077_1032_2;MDU_ZAP00077_1032_3;06.02.2015;4;;
MDU_ZAP00077_1033_1;MDU_ZAP00077_1033;1;10.201.77.23;103;Huawei Quidway S2326;21023513666TB7014398;80fb-066c-24cb;3;;;»—“»Õ¿;C;F;MDU_ZAP00077_1033_2;ds2-zap974;MDU_ZAP00077_1033_1;06.02.2015;7;2;_13
MDU_ZAP00077_1033_2;MDU_ZAP00077_1033;2;10.201.77.24;103;Huawei Quidway S2326;21023513666TB7024889;80fb-06bf-f23a;9;;;»—“»Õ¿;C;F;MDU_ZAP00077_1033_1;MDU_ZAP00077_1032_1;MDU_ZAP00077_1033_2;06.02.2015;6;;
MDU_ZAP00077_1071_1;MDU_ZAP00077_1071;1;10.201.77.27;107;Huawei Quidway S2326;21023513666TB8005212;80fb-06cf-f92b;4;;;»—“»Õ¿;F;C;ds1-zap974;MDU_ZAP00077_1034_2;MDU_ZAP00077_1034_1;06.02.2015;1;1;_17
MDU_ZAP00077_1071_2;MDU_ZAP00077_1071;2;10.201.77.30;107;Huawei Quidway S2326;21023513666TB6000196;0819-a6d9-5e61;10;;;»—“»Õ¿;C;F;MDU_ZAP00077_1034_1;MDU_ZAP00077_1035_1;MDU_ZAP00077_1034_2;06.02.2015;2;;
MDU_ZAP00077_1072_1;MDU_ZAP00077_1072;1;10.201.77.25;107;Huawei Quidway S2326;21023513666TB7014289;80fb-066c-2481;5;;;»—“»Õ¿;F;C;MDU_ZAP00077_1034_2;MDU_ZAP00077_1035_2;MDU_ZAP00077_1035_1;06.02.2015;3;;
MDU_ZAP00077_1072_2;MDU_ZAP00077_1072;2;10.201.77.26;107;Huawei Quidway S2326;21023513666TB6004743;0819-a6de-7f6d;6;;;»—“»Õ¿;F;C;ds2-zap974;MDU_ZAP00077_1035_1;MDU_ZAP00077_1035_2;06.02.2015;4;1;_17
MDU_ZAP00077_1041_1;MDU_ZAP00077_1041;1;10.201.77.31;104;Alcatel 6224;J138A651;00:12:cf:8c:a5:60;1;;;»—“»Õ¿;F;F;MDU_ZAP00077_1042_2;ds1-zap974;MDU_ZAP00077_1041_1;06.02.2015;1;g2;_14
MDU_ZAP00077_1042_1;MDU_ZAP00077_1042;1;10.201.77.32;104;Alcatel 6224;J088F105;00:12:cf:84:77:40;2;;;»—“»Õ¿;C;F;MDU_ZAP00077_1042_2;MDU_ZAP00077_1043_2;MDU_ZAP00077_1042_1;06.02.2015;3;;
MDU_ZAP00077_1042_2;MDU_ZAP00077_1042;2;10.201.77.34;104;D-Link DES-3028;P1CV2A4008512;1C-AF-F7-75-FD-A4;4;;;»—“»Õ¿;F;C;MDU_ZAP00077_1041_1;MDU_ZAP00077_1042_1;MDU_ZAP00077_1042_2;06.02.2015;2;;
MDU_ZAP00077_1043_1;MDU_ZAP00077_1043;1;10.201.77.33;104;Alcatel 6224;J078B493;00:12:cf:82:8c:20;3;;;»—“»Õ¿;F;C;ds2-zap974;MDU_ZAP00077_1043_2;MDU_ZAP00077_1043_1;06.02.2015;5;g1;_14
MDU_ZAP00077_1043_2;MDU_ZAP00077_1043;2;10.201.77.68;104;Huawei Quidway S2326;2102351366DME7006879;04f9-38cd-5f2c;5;;;»—“»Õ¿;F;C;MDU_ZAP00077_1042_1;MDU_ZAP00077_1043_1;MDU_ZAP00077_1043_2;06.02.2015;4;;
MDU_ZAP00077_2001_1;MDU_ZAP00077_2001;1;10.201.77.40;200;Alcatel 6224;J078C222;00:12:cf:83:10:c0;6;;;»—“»Õ¿;F;F;MDU_ZAP00077_2002_1;ds1-zap974;MDU_ZAP00077_2001_1;06.02.2015;1;g2;_20
MDU_ZAP00077_2002_1;MDU_ZAP00077_2002;1;10.201.77.41;200;Alcatel 6224;J078C158;00:12:cf:82:f1:60;7;;;»—“»Õ¿;F;F;MDU_ZAP00077_2003_2;MDU_ZAP00077_2001_1;MDU_ZAP00077_2002_1;06.02.2015;2;;
MDU_ZAP00077_2003_1;MDU_ZAP00077_2003;1;10.201.77.35;200;Alcatel 6224;J098A880;00:12:cf:86:bb:40;1;;;»—“»Õ¿;F;C;ds2-zap974;MDU_ZAP00077_2003_2;MDU_ZAP00077_2003_1;06.02.2015;4;g1;_20
MDU_ZAP00077_2003_2;MDU_ZAP00077_2003;2;10.201.77.36;200;Huawei Quidway S2326;21023513666TB7028189;80fb-06c1-e6b3;2;;;»—“»Õ¿;F;C;MDU_ZAP00077_2002_1;MDU_ZAP00077_2003_1;MDU_ZAP00077_2003_2;06.02.2015;3;;
MDU_ZAP00077_2031_1;MDU_ZAP00077_2031;1;10.201.77.37;203;D-Link DES-3028;P1CV2A4008536;1C-AF-F7-75-FC-FC;3;;;»—“»Õ¿;F;Down;ds1-zap974;MDU_ZAP00077_2005_1;MDU_ZAP00077_2004_1;06.02.2015;1;25;_23
